"","county_fips","county_name","state_name","state_id","population","id"
"1068","21139","Livingston","Kentucky","KY",0,"21139"
"1069","21141","Logan","Kentucky","KY",0,"21141"
"1070","21143","Lyon","Kentucky","KY",0,"21143"
"1071","21145","McCracken","Kentucky","KY",1,"21145"
"1072","21147","McCreary","Kentucky","KY",0,"21147"
"1073","21149","McLean","Kentucky","KY",0,"21149"
"1074","21151","Madison","Kentucky","KY",3,"21151"
"1075","21153","Magoffin","Kentucky","KY",0,"21153"
"1076","21155","Marion","Kentucky","KY",45,"21155"
"1077","21157","Marshall","Kentucky","KY",0,"21157"
"1078","21159","Martin","Kentucky","KY",0,"21159"
"1079","21161","Mason","Kentucky","KY",1,"21161"
"1080","21163","Meade","Kentucky","KY",1,"21163"
"1081","21165","Menifee","Kentucky","KY",0,"21165"
"1082","21167","Mercer","Kentucky","KY",0,"21167"
"1083","21169","Metcalfe","Kentucky","KY",0,"21169"
"1084","21171","Monroe","Kentucky","KY",1,"21171"
"1085","21173","Montgomery","Kentucky","KY",0,"21173"
"1086","21175","Morgan","Kentucky","KY",0,"21175"
"1087","21177","Muhlenberg","Kentucky","KY",0,"21177"
"1088","21179","Nelson","Kentucky","KY",37,"21179"
"1089","21181","Nicholas","Kentucky","KY",0,"21181"
"1090","21183","Ohio","Kentucky","KY",0,"21183"
"1091","21185","Oldham","Kentucky","KY",24,"21185"
"1092","21187","Owen","Kentucky","KY",0,"21187"
"1093","21189","Owsley","Kentucky","KY",0,"21189"
"1094","21191","Pendleton","Kentucky","KY",2,"21191"
"1095","21193","Perry","Kentucky","KY",2,"21193"
"1096","21195","Pike","Kentucky","KY",1,"21195"
"1097","21197","Powell","Kentucky","KY",0,"21197"
"1098","21199","Pulaski","Kentucky","KY",1,"21199"
"1099","21201","Robertson","Kentucky","KY",0,"21201"
"1100","21203","Rockcastle","Kentucky","KY",0,"21203"
"1101","21205","Rowan","Kentucky","KY",0,"21205"
"1102","21207","Russell","Kentucky","KY",0,"21207"
"1103","21209","Scott","Kentucky","KY",1,"21209"
"1104","21211","Shelby","Kentucky","KY",16,"21211"
"1105","21213","Simpson","Kentucky","KY",0,"21213"
"1106","21215","Spencer","Kentucky","KY",0,"21215"
"1107","21217","Taylor","Kentucky","KY",0,"21217"
"1108","21219","Todd","Kentucky","KY",0,"21219"
"1109","21221","Trigg","Kentucky","KY",0,"21221"
"1110","21223","Trimble","Kentucky","KY",45,"21223"
"1111","21225","Union","Kentucky","KY",0,"21225"
"1112","21227","Warren","Kentucky","KY",3,"21227"
"1113","21229","Washington","Kentucky","KY",19,"21229"
"1114","21231","Wayne","Kentucky","KY",0,"21231"
"1115","21233","Webster","Kentucky","KY",0,"21233"
"1116","21235","Whitley","Kentucky","KY",1,"21235"
"1117","21237","Wolfe","Kentucky","KY",0,"21237"
"1118","21239","Woodford","Kentucky","KY",0,"21239"
"1119","47125","Montgomery","Kentucky","KY",0,"47125"
"1120","22001","Acadia","Louisiana","LA",0,"22001"
"1121","22003","Allen","Louisiana","LA",0,"22003"
"1122","22005","Ascension","Louisiana","LA",3,"22005"
"1123","22007","Assumption","Louisiana","LA",0,"22007"
"1124","22009","Avoyelles","Louisiana","LA",2,"22009"
"1125","22011","Beauregard","Louisiana","LA",0,"22011"
"1126","22013","Bienville","Louisiana","LA",8,"22013"
"1127","22015","Bossier","Louisiana","LA",31,"22015"
"1128","22017","Caddo","Louisiana","LA",20,"22017"
"1129","22019","Calcasieu","Louisiana","LA",0,"22019"
"1130","22021","Caldwell","Louisiana","LA",0,"22021"
"1131","22023","Cameron","Louisiana","LA",0,"22023"
"1132","22025","Catahoula","Louisiana","LA",0,"22025"
"1133","22027","Claiborne","Louisiana","LA",4,"22027"
"1134","22029","Concordia","Louisiana","LA",0,"22029"
"1135","22031","De Soto","Louisiana","LA",0,"22031"
"1136","22033","East Baton Rouge","Louisiana","LA",4,"22033"
"1137","22035","East Carroll","Louisiana","LA",0,"22035"
"1138","22037","East Feliciana","Louisiana","LA",0,"22037"
"1139","22039","Evangeline","Louisiana","LA",1,"22039"
"1140","22041","Franklin","Louisiana","LA",0,"22041"
"1141","22043","Grant","Louisiana","LA",0,"22043"
"1142","22045","Iberia","Louisiana","LA",0,"22045"
"1143","22047","Iberville","Louisiana","LA",0,"22047"
"1144","22049","Jackson","Louisiana","LA",0,"22049"
"1145","22051","Jefferson","Louisiana","LA",52,"22051"
"1146","22053","Jefferson Davis","Louisiana","LA",0,"22053"
"1147","22055","Lafayette","Louisiana","LA",2,"22055"
"1148","22057","Lafourche","Louisiana","LA",0,"22057"
"1149","22059","LaSalle","Louisiana","LA",0,"22059"
"1150","22061","Lincoln","Louisiana","LA",2,"22061"
"1151","22063","Livingston","Louisiana","LA",1,"22063"
"1152","22065","Madison","Louisiana","LA",0,"22065"
"1153","22067","Morehouse","Louisiana","LA",1,"22067"
"1154","22069","Natchitoches","Louisiana","LA",3,"22069"
"1155","22071","Orleans","Louisiana","LA",14,"22071"
"1156","22073","Ouachita","Louisiana","LA",1,"22073"
"1157","22075","Plaquemines","Louisiana","LA",0,"22075"
"1158","22077","Pointe Coupee","Louisiana","LA",0,"22077"
"1159","22079","Rapides","Louisiana","LA",1,"22079"
"1160","22081","Red River","Louisiana","LA",0,"22081"
"1161","22083","Richland","Louisiana","LA",0,"22083"
"1162","22085","Sabine","Louisiana","LA",0,"22085"
"1163","22087","St. Bernard","Louisiana","LA",0,"22087"
"1164","22089","St. Charles","Louisiana","LA",0,"22089"
"1165","22091","St. Helena","Louisiana","LA",0,"22091"
"1166","22093","St. James","Louisiana","LA",0,"22093"
"1167","22095","St. John the Baptist","Louisiana","LA",2,"22095"
"1168","22097","St. Landry","Louisiana","LA",2,"22097"
"1169","22099","St. Martin","Louisiana","LA",0,"22099"
"1170","22101","St. Mary","Louisiana","LA",1,"22101"
"1171","22103","St. Tammany","Louisiana","LA",3,"22103"
"1172","22105","Tangipahoa","Louisiana","LA",1,"22105"
"1173","22107","Tensas","Louisiana","LA",0,"22107"
"1174","22109","Terrebonne","Louisiana","LA",1,"22109"
"1175","22111","Union","Louisiana","LA",1,"22111"
"1176","22113","Vermilion","Louisiana","LA",0,"22113"
"1177","22115","Vernon","Louisiana","LA",1,"22115"
"1178","22117","Washington","Louisiana","LA",1,"22117"
"1179","22119","Webster","Louisiana","LA",1,"22119"
"1180","22121","West Baton Rouge","Louisiana","LA",1,"22121"
"1181","22123","West Carroll","Louisiana","LA",0,"22123"
"1182","22125","West Feliciana","Louisiana","LA",0,"22125"
"1183","22127","Winn","Louisiana","LA",0,"22127"
"1184","23001","Androscoggin","Maine","ME",3,"23001"
"1185","23003","Aroostook","Maine","ME",2,"23003"
"1186","23005","Cumberland","Maine","ME",11,"23005"
"1187","23007","Franklin","Maine","ME",0,"23007"
"1188","23009","Hancock","Maine","ME",4,"23009"
"1189","23011","Kennebec","Maine","ME",2,"23011"
"1190","23013","Knox","Maine","ME",1,"23013"
"1191","23015","Lincoln","Maine","ME",0,"23015"
"1192","23017","Oxford","Maine","ME",1,"23017"
"1193","23019","Penobscot","Maine","ME",5,"23019"
"1194","23021","Piscataquis","Maine","ME",0,"23021"
"1195","23023","Sagadahoc","Maine","ME",2,"23023"
"1196","23025","Somerset","Maine","ME",1,"23025"
"1197","23027","Waldo","Maine","ME",2,"23027"
"1198","23029","Washington","Maine","ME",2,"23029"
"1199","23031","York","Maine","ME",5,"23031"
"1200","24001","Allegany","Maryland","MD",46,"24001"
"1201","24003","Anne Arundel","Maryland","MD",19,"24003"
"1202","24005","Baltimore","Maryland","MD",27,"24005"
"1203","24009","Calvert","Maryland","MD",1,"24009"
"1204","24011","Caroline","Maryland","MD",0,"24011"
"1205","24013","Carroll","Maryland","MD",3,"24013"
"1206","24015","Cecil","Maryland","MD",1,"24015"
"1207","24017","Charles","Maryland","MD",4,"24017"
"1208","24019","Dorchester","Maryland","MD",1,"24019"
"1209","24021","Frederick","Maryland","MD",13,"24021"
"1210","24023","Garrett","Maryland","MD",13,"24023"
"1211","24025","Harford","Maryland","MD",51,"24025"
"1212","24027","Howard","Maryland","MD",25,"24027"
"1213","24029","Kent","Maryland","MD",0,"24029"
"1214","24031","Montgomery","Maryland","MD",93,"24031"
"1215","24033","Prince George's","Maryland","MD",22,"24033"
"1216","24035","Queen Anne's","Maryland","MD",0,"24035"
"1217","24037","St. Mary's","Maryland","MD",5,"24037"
"1218","24039","Somerset","Maryland","MD",0,"24039"
"1219","24041","Talbot","Maryland","MD",0,"24041"
"1220","24043","Washington","Maryland","MD",1,"24043"
"1221","24045","Wicomico","Maryland","MD",1,"24045"
"1222","24047","Worcester","Maryland","MD",0,"24047"
"1223","24510","Baltimore","Maryland","MD",11,"24510"
"1224","25001","Barnstable","Massachusetts","MA",3,"25001"
"1225","25003","Berkshire","Massachusetts","MA",4,"25003"
"1226","25005","Bristol","Massachusetts","MA",7,"25005"
"1227","25007","Dukes","Massachusetts","MA",0,"25007"
"1228","25009","Essex","Massachusetts","MA",20,"25009"
"1229","25011","Franklin","Massachusetts","MA",3,"25011"
"1230","25013","Hampden","Massachusetts","MA",22,"25013"
"1231","25015","Hampshire","Massachusetts","MA",11,"25015"
"1232","25017","Middlesex","Massachusetts","MA",141,"25017"
"1233","25019","Nantucket","Massachusetts","MA",1,"25019"
"1234","25021","Norfolk","Massachusetts","MA",39,"25021"
"1235","25023","Plymouth","Massachusetts","MA",6,"25023"
"1236","25025","Suffolk","Massachusetts","MA",25,"25025"
"1237","25027","Worcester","Massachusetts","MA",30,"25027"
"1238","26001","Alcona","Michigan","MI",0,"26001"
"1239","26003","Alger","Michigan","MI",0,"26003"
"1240","26005","Allegan","Michigan","MI",2,"26005"
"1241","26007","Alpena","Michigan","MI",0,"26007"
"1242","26009","Antrim","Michigan","MI",0,"26009"
"1243","26011","Arenac","Michigan","MI",0,"26011"
"1244","26013","Baraga","Michigan","MI",0,"26013"
"1245","26015","Barry","Michigan","MI",1,"26015"
"1246","26017","Bay","Michigan","MI",1,"26017"
"1247","26019","Benzie","Michigan","MI",0,"26019"
"1248","26021","Berrien","Michigan","MI",9,"26021"
"1249","26023","Branch","Michigan","MI",0,"26023"
"1250","26025","Calhoun","Michigan","MI",1,"26025"
"1251","26027","Cass","Michigan","MI",0,"26027"
"1252","26029","Charlevoix","Michigan","MI",1,"26029"
"1253","26031","Cheboygan","Michigan","MI",1,"26031"
"1254","26033","Chippewa","Michigan","MI",0,"26033"
"1255","26035","Clare","Michigan","MI",0,"26035"
"1256","26037","Clinton","Michigan","MI",4,"26037"
"1257","26039","Crawford","Michigan","MI",0,"26039"
"1258","26041","Delta","Michigan","MI",0,"26041"
"1259","26043","Dickinson","Michigan","MI",0,"26043"
"1260","26045","Eaton","Michigan","MI",1,"26045"
"1261","26047","Emmet","Michigan","MI",0,"26047"
"1262","26049","Genesee","Michigan","MI",5,"26049"
"1263","26051","Gladwin","Michigan","MI",0,"26051"
"1264","26053","Gogebic","Michigan","MI",0,"26053"
"1265","26055","Grand Traverse","Michigan","MI",3,"26055"
"1266","26057","Gratiot","Michigan","MI",0,"26057"
"1267","26059","Hillsdale","Michigan","MI",0,"26059"
"1268","26061","Houghton","Michigan","MI",2,"26061"
"1269","26063","Huron","Michigan","MI",0,"26063"
"1270","26065","Ingham","Michigan","MI",20,"26065"
"1271","26067","Ionia","Michigan","MI",3,"26067"
"1272","26069","Iosco","Michigan","MI",0,"26069"
"1273","26071","Iron","Michigan","MI",1,"26071"
"1274","26073","Isabella","Michigan","MI",1,"26073"
"1275","26075","Jackson","Michigan","MI",3,"26075"
"1276","26077","Kalamazoo","Michigan","MI",18,"26077"
"1277","26079","Kalkaska","Michigan","MI",0,"26079"
"1278","26081","Kent","Michigan","MI",34,"26081"
"1279","26083","Keweenaw","Michigan","MI",0,"26083"
"1280","26085","Lake","Michigan","MI",0,"26085"
"1281","26087","Lapeer","Michigan","MI",1,"26087"
"1282","26089","Leelanau","Michigan","MI",2,"26089"
"1283","26091","Lenawee","Michigan","MI",3,"26091"
"1284","26093","Livingston","Michigan","MI",7,"26093"
"1285","26095","Luce","Michigan","MI",0,"26095"
"1286","26097","Mackinac","Michigan","MI",0,"26097"
"1287","26099","Macomb","Michigan","MI",14,"26099"
"1288","26101","Manistee","Michigan","MI",0,"26101"
"1289","26103","Marquette","Michigan","MI",0,"26103"
"1290","26105","Mason","Michigan","MI",0,"26105"
"1291","26107","Mecosta","Michigan","MI",1,"26107"
"1292","26109","Menominee","Michigan","MI",1,"26109"
"1293","26111","Midland","Michigan","MI",5,"26111"
"1294","26113","Missaukee","Michigan","MI",0,"26113"
"1295","26115","Monroe","Michigan","MI",2,"26115"
"1296","26117","Montcalm","Michigan","MI",1,"26117"
"1297","26119","Montmorency","Michigan","MI",0,"26119"
"1298","26121","Muskegon","Michigan","MI",0,"26121"
"1299","26123","Newaygo","Michigan","MI",0,"26123"
"1300","26125","Oakland","Michigan","MI",119,"26125"
"1301","26127","Oceana","Michigan","MI",2,"26127"
"1302","26129","Ogemaw","Michigan","MI",0,"26129"
"1303","26131","Ontonagon","Michigan","MI",0,"26131"
"1304","26133","Osceola","Michigan","MI",0,"26133"
"1305","26135","Oscoda","Michigan","MI",0,"26135"
"1306","26137","Otsego","Michigan","MI",0,"26137"
"1307","26139","Ottawa","Michigan","MI",7,"26139"
"1308","26141","Presque Isle","Michigan","MI",0,"26141"
"1309","26143","Roscommon","Michigan","MI",0,"26143"
"1310","26145","Saginaw","Michigan","MI",8,"26145"
"1311","26147","St. Clair","Michigan","MI",4,"26147"
"1312","26149","St. Joseph","Michigan","MI",0,"26149"
"1313","26151","Sanilac","Michigan","MI",1,"26151"
"1314","26153","Schoolcraft","Michigan","MI",0,"26153"
"1315","26155","Shiawassee","Michigan","MI",2,"26155"
"1316","26157","Tuscola","Michigan","MI",1,"26157"
"1317","26159","Van Buren","Michigan","MI",3,"26159"
"1318","26161","Washtenaw","Michigan","MI",37,"26161"
"1319","26163","Wayne","Michigan","MI",57,"26163"
"1320","26165","Wexford","Michigan","MI",1,"26165"
"1321","27001","Aitkin","Minnesota","MN",0,"27001"
"1322","27003","Anoka","Minnesota","MN",10,"27003"
"1323","27005","Becker","Minnesota","MN",0,"27005"
"1324","27007","Beltrami","Minnesota","MN",1,"27007"
"1325","27009","Benton","Minnesota","MN",0,"27009"
"1326","27011","Big Stone","Minnesota","MN",2,"27011"
"1327","27013","Blue Earth","Minnesota","MN",43,"27013"
"1328","27015","Brown","Minnesota","MN",2,"27015"
"1329","27017","Carlton","Minnesota","MN",0,"27017"
"1330","27019","Carver","Minnesota","MN",5,"27019"
"1331","27021","Cass","Minnesota","MN",0,"27021"
"1332","27023","Chippewa","Minnesota","MN",0,"27023"
"1333","27025","Chisago","Minnesota","MN",2,"27025"
"1334","27027","Clay","Minnesota","MN",0,"27027"
"1335","27029","Clearwater","Minnesota","MN",0,"27029"
"1336","27031","Cook","Minnesota","MN",1,"27031"
"1337","27033","Cottonwood","Minnesota","MN",0,"27033"
"1338","27035","Crow Wing","Minnesota","MN",1,"27035"
"1339","27037","Dakota","Minnesota","MN",18,"27037"
"1340","27039","Dodge","Minnesota","MN",1,"27039"
"1341","27041","Douglas","Minnesota","MN",0,"27041"
"1342","27043","Faribault","Minnesota","MN",3,"27043"
"1343","27045","Fillmore","Minnesota","MN",0,"27045"
"1344","27047","Freeborn","Minnesota","MN",62,"27047"
"1345","27049","Goodhue","Minnesota","MN",1,"27049"
"1346","27051","Grant","Minnesota","MN",1,"27051"
"1347","27053","Hennepin","Minnesota","MN",81,"27053"
"1348","27055","Houston","Minnesota","MN",0,"27055"
"1349","27057","Hubbard","Minnesota","MN",0,"27057"
"1350","27059","Isanti","Minnesota","MN",2,"27059"
"1351","27061","Itasca","Minnesota","MN",0,"27061"
"1352","27063","Jackson","Minnesota","MN",0,"27063"
"1353","27065","Kanabec","Minnesota","MN",0,"27065"
"1354","27067","Kandiyohi","Minnesota","MN",0,"27067"
"1355","27069","Kittson","Minnesota","MN",0,"27069"
"1356","27071","Koochiching","Minnesota","MN",0,"27071"
"1357","27073","Lac qui Parle","Minnesota","MN",2,"27073"
"1358","27075","Lake","Minnesota","MN",0,"27075"
"1359","27077","Lake of the Woods","Minnesota","MN",0,"27077"
"1360","27079","Le Sueur","Minnesota","MN",1,"27079"
"1361","27081","Lincoln","Minnesota","MN",0,"27081"
"1362","27083","Lyon","Minnesota","MN",1,"27083"
"1363","27085","McLeod","Minnesota","MN",0,"27085"
"1364","27087","Mahnomen","Minnesota","MN",1,"27087"
"1365","27089","Marshall","Minnesota","MN",0,"27089"
"1366","27091","Martin","Minnesota","MN",2,"27091"
"1367","27093","Meeker","Minnesota","MN",0,"27093"
"1368","27095","Mille Lacs","Minnesota","MN",2,"27095"
"1369","27097","Morrison","Minnesota","MN",0,"27097"
"1370","27099","Mower","Minnesota","MN",0,"27099"
"1371","27101","Murray","Minnesota","MN",0,"27101"
"1372","27103","Nicollet","Minnesota","MN",27,"27103"
"1373","27105","Nobles","Minnesota","MN",1,"27105"
"1374","27107","Norman","Minnesota","MN",0,"27107"
"1375","27109","Olmsted","Minnesota","MN",10,"27109"
"1376","27111","Otter Tail","Minnesota","MN",2,"27111"
"1377","27113","Pennington","Minnesota","MN",0,"27113"
"1378","27115","Pine","Minnesota","MN",0,"27115"
"1379","27117","Pipestone","Minnesota","MN",0,"27117"
"1380","27119","Polk","Minnesota","MN",0,"27119"
"1381","27121","Pope","Minnesota","MN",1,"27121"
"1382","27123","Ramsey","Minnesota","MN",32,"27123"
"1383","27125","Red Lake","Minnesota","MN",0,"27125"
"1384","27127","Redwood","Minnesota","MN",1,"27127"
"1385","27129","Renville","Minnesota","MN",0,"27129"
"1386","27131","Rice","Minnesota","MN",2,"27131"
"1387","27133","Rock","Minnesota","MN",0,"27133"
"1388","27135","Roseau","Minnesota","MN",0,"27135"
"1389","27137","St. Louis","Minnesota","MN",5,"27137"
"1390","27139","Scott","Minnesota","MN",10,"27139"
"1391","27141","Sherburne","Minnesota","MN",0,"27141"
"1392","27143","Sibley","Minnesota","MN",1,"27143"
"1393","27145","Stearns","Minnesota","MN",3,"27145"
"1394","27147","Steele","Minnesota","MN",3,"27147"
"1395","27149","Stevens","Minnesota","MN",0,"27149"
"1396","27151","Swift","Minnesota","MN",2,"27151"
"1397","27153","Todd","Minnesota","MN",1,"27153"
"1398","27155","Traverse","Minnesota","MN",0,"27155"
"1399","27157","Wabasha","Minnesota","MN",1,"27157"
"1400","27159","Wadena","Minnesota","MN",0,"27159"
"1401","27161","Waseca","Minnesota","MN",0,"27161"
"1402","27163","Washington","Minnesota","MN",18,"27163"
"1403","27165","Watonwan","Minnesota","MN",0,"27165"
"1404","27167","Wilkin","Minnesota","MN",0,"27167"
"1405","27169","Winona","Minnesota","MN",1,"27169"
"1406","27171","Wright","Minnesota","MN",3,"27171"
"1407","27173","Yellow Medicine","Minnesota","MN",0,"27173"
"1408","46109","Roberts","Minnesota","MN",0,"46109"
"1409","28001","Adams","Mississippi","MS",0,"28001"
"1410","28003","Alcorn","Mississippi","MS",0,"28003"
"1411","28005","Amite","Mississippi","MS",0,"28005"
"1412","28007","Attala","Mississippi","MS",0,"28007"
"1413","28009","Benton","Mississippi","MS",0,"28009"
"1414","28011","Bolivar","Mississippi","MS",1,"28011"
"1415","28013","Calhoun","Mississippi","MS",0,"28013"
"1416","28015","Carroll","Mississippi","MS",0,"28015"
"1417","28017","Chickasaw","Mississippi","MS",0,"28017"
"1418","28019","Choctaw","Mississippi","MS",1,"28019"
"1419","28021","Claiborne","Mississippi","MS",1,"28021"
"1420","28023","Clarke","Mississippi","MS",0,"28023"
"1421","28025","Clay","Mississippi","MS",0,"28025"
"1422","28027","Coahoma","Mississippi","MS",0,"28027"
"1423","28029","Copiah","Mississippi","MS",1,"28029"
"1424","28031","Covington","Mississippi","MS",0,"28031"
"1425","28033","DeSoto","Mississippi","MS",0,"28033"
"1426","28035","Forrest","Mississippi","MS",0,"28035"
"1427","28037","Franklin","Mississippi","MS",0,"28037"
"1428","28039","George","Mississippi","MS",0,"28039"
"1429","28041","Greene","Mississippi","MS",3,"28041"
"1430","28043","Grenada","Mississippi","MS",0,"28043"
"1431","28045","Hancock","Mississippi","MS",0,"28045"
"1432","28047","Harrison","Mississippi","MS",0,"28047"
"1433","28049","Hinds","Mississippi","MS",3,"28049"
"1434","28051","Holmes","Mississippi","MS",0,"28051"
"1435","28053","Humphreys","Mississippi","MS",0,"28053"
"1436","28055","Issaquena","Mississippi","MS",0,"28055"
"1437","28057","Itawamba","Mississippi","MS",0,"28057"
"1438","28059","Jackson","Mississippi","MS",1,"28059"
"1439","28061","Jasper","Mississippi","MS",0,"28061"
"1440","28063","Jefferson","Mississippi","MS",0,"28063"
"1441","28065","Jefferson Davis","Mississippi","MS",0,"28065"
"1442","28067","Jones","Mississippi","MS",0,"28067"
"1443","28069","Kemper","Mississippi","MS",0,"28069"
"1444","28071","Lafayette","Mississippi","MS",2,"28071"
"1445","28073","Lamar","Mississippi","MS",0,"28073"
"1446","28075","Lauderdale","Mississippi","MS",1,"28075"
"1447","28077","Lawrence","Mississippi","MS",0,"28077"
"1448","28079","Leake","Mississippi","MS",0,"28079"
"1449","28081","Lee","Mississippi","MS",0,"28081"
"1450","28083","Leflore","Mississippi","MS",0,"28083"
"1451","28085","Lincoln","Mississippi","MS",0,"28085"
"1452","28087","Lowndes","Mississippi","MS",2,"28087"
"1453","28089","Madison","Mississippi","MS",2,"28089"
"1454","28091","Marion","Mississippi","MS",1,"28091"
"1455","28093","Marshall","Mississippi","MS",0,"28093"
"1456","28095","Monroe","Mississippi","MS",1,"28095"
"1457","28097","Montgomery","Mississippi","MS",0,"28097"
"1458","28099","Neshoba","Mississippi","MS",0,"28099"
"1459","28101","Newton","Mississippi","MS",0,"28101"
"1460","28103","Noxubee","Mississippi","MS",0,"28103"
"1461","28105","Oktibbeha","Mississippi","MS",2,"28105"
"1462","28107","Panola","Mississippi","MS",0,"28107"
"1463","28109","Pearl River","Mississippi","MS",0,"28109"
"1464","28111","Perry","Mississippi","MS",0,"28111"
"1465","28113","Pike","Mississippi","MS",0,"28113"
"1466","28115","Pontotoc","Mississippi","MS",0,"28115"
"1467","28117","Prentiss","Mississippi","MS",0,"28117"
"1468","28119","Quitman","Mississippi","MS",0,"28119"
"1469","28121","Rankin","Mississippi","MS",0,"28121"
"1470","28123","Scott","Mississippi","MS",0,"28123"
"1471","28125","Sharkey","Mississippi","MS",0,"28125"
"1472","28127","Simpson","Mississippi","MS",0,"28127"
"1473","28129","Smith","Mississippi","MS",0,"28129"
"1474","28131","Stone","Mississippi","MS",0,"28131"
"1475","28133","Sunflower","Mississippi","MS",0,"28133"
"1476","28135","Tallahatchie","Mississippi","MS",0,"28135"
"1477","28137","Tate","Mississippi","MS",0,"28137"
"1478","28139","Tippah","Mississippi","MS",0,"28139"
"1479","28141","Tishomingo","Mississippi","MS",0,"28141"
"1480","28143","Tunica","Mississippi","MS",0,"28143"
"1481","28145","Union","Mississippi","MS",0,"28145"
"1482","28147","Walthall","Mississippi","MS",0,"28147"
"1483","28149","Warren","Mississippi","MS",1,"28149"
"1484","28151","Washington","Mississippi","MS",0,"28151"
"1485","28153","Wayne","Mississippi","MS",0,"28153"
"1486","28155","Webster","Mississippi","MS",0,"28155"
"1487","28157","Wilkinson","Mississippi","MS",0,"28157"
"1488","28159","Winston","Mississippi","MS",0,"28159"
"1489","28161","Yalobusha","Mississippi","MS",0,"28161"
"1490","28163","Yazoo","Mississippi","MS",1,"28163"
"1491","29001","Adair","Missouri","MO",1,"29001"
"1492","29003","Andrew","Missouri","MO",1,"29003"
"1493","29005","Atchison","Missouri","MO",0,"29005"
"1494","29007","Audrain","Missouri","MO",1,"29007"
"1495","29009","Barry","Missouri","MO",1,"29009"
"1496","29011","Barton","Missouri","MO",0,"29011"
"1497","29013","Bates","Missouri","MO",1,"29013"
"1498","29015","Benton","Missouri","MO",0,"29015"
"1499","29017","Bollinger","Missouri","MO",0,"29017"
"1500","29019","Boone","Missouri","MO",17,"29019"
"1501","29021","Buchanan","Missouri","MO",0,"29021"
"1502","29023","Butler","Missouri","MO",0,"29023"
"1503","29025","Caldwell","Missouri","MO",0,"29025"
"1504","29027","Callaway","Missouri","MO",1,"29027"
"1505","29029","Camden","Missouri","MO",5,"29029"
"1506","29031","Cape Girardeau","Missouri","MO",1,"29031"
"1507","29033","Carroll","Missouri","MO",1,"29033"
"1508","29035","Carter","Missouri","MO",0,"29035"
"1509","29037","Cass","Missouri","MO",1,"29037"
"1510","29039","Cedar","Missouri","MO",0,"29039"
"1511","29041","Chariton","Missouri","MO",0,"29041"
"1512","29043","Christian","Missouri","MO",2,"29043"
"1513","29045","Clark","Missouri","MO",0,"29045"
"1514","29047","Clay","Missouri","MO",9,"29047"
"1515","29049","Clinton","Missouri","MO",2,"29049"
"1516","29051","Cole","Missouri","MO",1,"29051"
"1517","29053","Cooper","Missouri","MO",0,"29053"
"1518","29055","Crawford","Missouri","MO",0,"29055"
"1519","29057","Dade","Missouri","MO",0,"29057"
"1520","29059","Dallas","Missouri","MO",0,"29059"
"1521","29061","Daviess","Missouri","MO",0,"29061"
"1522","29063","DeKalb","Missouri","MO",0,"29063"
"1523","29065","Dent","Missouri","MO",0,"29065"
"1524","29067","Douglas","Missouri","MO",0,"29067"
"1525","29069","Dunklin","Missouri","MO",0,"29069"
"1526","29071","Franklin","Missouri","MO",4,"29071"
"1527","29073","Gasconade","Missouri","MO",1,"29073"
"1528","29075","Gentry","Missouri","MO",0,"29075"
"1529","29077","Greene","Missouri","MO",6,"29077"
"1530","29079","Grundy","Missouri","MO",0,"29079"
"1531","29081","Harrison","Missouri","MO",0,"29081"
"1532","29083","Henry","Missouri","MO",0,"29083"
"1533","29085","Hickory","Missouri","MO",0,"29085"
"1534","29087","Holt","Missouri","MO",0,"29087"
"1535","29089","Howard","Missouri","MO",0,"29089"
"1536","29091","Howell","Missouri","MO",0,"29091"
"1537","29093","Iron","Missouri","MO",0,"29093"
"1538","29095","Jackson","Missouri","MO",17,"29095"
"1539","29097","Jasper","Missouri","MO",1,"29097"
"1540","29099","Jefferson","Missouri","MO",7,"29099"
"1541","29101","Johnson","Missouri","MO",1,"29101"
"1542","29103","Knox","Missouri","MO",0,"29103"
"1543","29105","Laclede","Missouri","MO",0,"29105"
"1544","29107","Lafayette","Missouri","MO",0,"29107"
"1545","29109","Lawrence","Missouri","MO",0,"29109"
"1546","29111","Lewis","Missouri","MO",0,"29111"
"1547","29113","Lincoln","Missouri","MO",0,"29113"
"1548","29115","Linn","Missouri","MO",0,"29115"
"1549","29117","Livingston","Missouri","MO",0,"29117"
"1550","29119","McDonald","Missouri","MO",0,"29119"
"1551","29121","Macon","Missouri","MO",1,"29121"
"1552","29123","Madison","Missouri","MO",0,"29123"
"1553","29125","Maries","Missouri","MO",0,"29125"
"1554","29127","Marion","Missouri","MO",0,"29127"
"1555","29129","Mercer","Missouri","MO",0,"29129"
"1556","29131","Miller","Missouri","MO",0,"29131"
"1557","29133","Mississippi","Missouri","MO",1,"29133"
"1558","29135","Moniteau","Missouri","MO",2,"29135"
"1559","29137","Monroe","Missouri","MO",0,"29137"
"1560","29139","Montgomery","Missouri","MO",0,"29139"
"1561","29141","Morgan","Missouri","MO",2,"29141"
"1562","29143","New Madrid","Missouri","MO",1,"29143"
"1563","29145","Newton","Missouri","MO",0,"29145"
"1564","29147","Nodaway","Missouri","MO",1,"29147"
"1565","29149","Oregon","Missouri","MO",0,"29149"
"1566","29151","Osage","Missouri","MO",0,"29151"
"1567","29153","Ozark","Missouri","MO",0,"29153"
"1568","29155","Pemiscot","Missouri","MO",0,"29155"
